salesorderid,salesreasonid,name,reasontype
64544,1,Price,Other
64544,2,On Promotion,Promotion
64545,1,Price,Other
64545,2,On Promotion,Promotion
64547,1,Price,Other
64547,2,On Promotion,Promotion
64548,1,Price,Other
64549,4,Television  Advertisement,Marketing
64550,4,Television  Advertisement,Marketing
64551,1,Price,Other
64552,1,Price,Other
64553,1,Price,Other
64554,6,Review,Other
64555,6,Review,Other
64556,1,Price,Other
64557,1,Price,Other
64558,1,Price,Other
64559,1,Price,Other
64560,1,Price,Other
64561,4,Television  Advertisement,Marketing
64562,1,Price,Other
64563,1,Price,Other
64564,1,Price,Other
64565,1,Price,Other
64566,1,Price,Other
64566,10,Other,Other
64567,1,Price,Other
64568,1,Price,Other
64569,1,Price,Other
64570,1,Price,Other
64571,1,Price,Other
64572,1,Price,Other
64574,1,Price,Other
64575,1,Price,Other
64576,1,Price,Other
64577,1,Price,Other
64578,1,Price,Other
64579,1,Price,Other
64580,1,Price,Other
64581,1,Price,Other
64582,1,Price,Other
64582,10,Other,Other
64583,1,Price,Other
64584,1,Price,Other
64585,1,Price,Other
64585,2,On Promotion,Promotion
64586,1,Price,Other
64586,2,On Promotion,Promotion
64587,1,Price,Other
64588,1,Price,Other
64589,1,Price,Other
64590,1,Price,Other
64591,1,Price,Other
64592,1,Price,Other
64592,2,On Promotion,Promotion
64593,6,Review,Other
64594,1,Price,Other
64595,6,Review,Other
64596,1,Price,Other
64596,2,On Promotion,Promotion
64598,1,Price,Other
64599,1,Price,Other
64600,1,Price,Other
64601,1,Price,Other
64601,10,Other,Other
64603,1,Price,Other
64603,2,On Promotion,Promotion
64604,1,Price,Other
64606,1,Price,Other
64607,1,Price,Other
64608,1,Price,Other
64611,5,Manufacturer,Other
64612,1,Price,Other
64613,1,Price,Other
64614,1,Price,Other
64615,1,Price,Other
64616,1,Price,Other
64617,1,Price,Other
64618,1,Price,Other
64620,4,Television  Advertisement,Marketing
64621,4,Television  Advertisement,Marketing
64622,1,Price,Other
64623,1,Price,Other
64624,1,Price,Other
64625,1,Price,Other
64626,1,Price,Other
64627,1,Price,Other
64627,10,Other,Other
64628,1,Price,Other
64629,1,Price,Other
64630,1,Price,Other
64631,4,Television  Advertisement,Marketing
64632,1,Price,Other
64633,1,Price,Other
64634,1,Price,Other
64635,1,Price,Other
64636,6,Review,Other
64637,1,Price,Other
64638,1,Price,Other
64639,1,Price,Other
64640,1,Price,Other
64641,1,Price,Other
64642,4,Television  Advertisement,Marketing
64642,10,Other,Other
64643,1,Price,Other
64644,1,Price,Other
64645,1,Price,Other
64645,10,Other,Other
64646,1,Price,Other
64647,1,Price,Other
64648,1,Price,Other
64649,1,Price,Other
64650,1,Price,Other
64651,1,Price,Other
64652,2,On Promotion,Promotion
64653,1,Price,Other
64653,10,Other,Other
64654,2,On Promotion,Promotion
64655,1,Price,Other
64655,2,On Promotion,Promotion
64657,1,Price,Other
64658,1,Price,Other
64658,2,On Promotion,Promotion
64659,1,Price,Other
64660,1,Price,Other
64661,1,Price,Other
64662,1,Price,Other
64663,1,Price,Other
64666,1,Price,Other
64666,2,On Promotion,Promotion
64667,1,Price,Other
64667,2,On Promotion,Promotion
64668,1,Price,Other
64670,6,Review,Other
64671,1,Price,Other
64674,1,Price,Other
64675,1,Price,Other
64676,1,Price,Other
64677,1,Price,Other
64678,4,Television  Advertisement,Marketing
64679,1,Price,Other
64680,1,Price,Other
64681,1,Price,Other
64682,1,Price,Other
64683,1,Price,Other
64683,10,Other,Other
64684,1,Price,Other
64685,1,Price,Other
64686,1,Price,Other
64687,2,On Promotion,Promotion
64688,1,Price,Other
64689,1,Price,Other
64690,1,Price,Other
64690,2,On Promotion,Promotion
64691,6,Review,Other
64692,1,Price,Other
64693,4,Television  Advertisement,Marketing
64694,1,Price,Other
64695,1,Price,Other
64696,1,Price,Other
64696,10,Other,Other
64697,1,Price,Other
64698,1,Price,Other
64699,1,Price,Other
64700,4,Television  Advertisement,Marketing
64701,1,Price,Other
64702,6,Review,Other
64703,1,Price,Other
64704,1,Price,Other
64704,10,Other,Other
64705,1,Price,Other
64705,10,Other,Other
64706,1,Price,Other
64707,1,Price,Other
64708,1,Price,Other
64709,1,Price,Other
64710,1,Price,Other
64711,1,Price,Other
64712,1,Price,Other
64713,1,Price,Other
64714,1,Price,Other
64716,1,Price,Other
64718,1,Price,Other
64719,1,Price,Other
64719,2,On Promotion,Promotion
64720,2,On Promotion,Promotion
64721,1,Price,Other
64722,1,Price,Other
64723,1,Price,Other
64723,2,On Promotion,Promotion
64726,1,Price,Other
64727,1,Price,Other
64728,6,Review,Other
64729,1,Price,Other
64729,10,Other,Other
64730,1,Price,Other
64731,1,Price,Other
64732,1,Price,Other
64732,2,On Promotion,Promotion
64733,1,Price,Other
64734,2,On Promotion,Promotion
64737,1,Price,Other
64738,1,Price,Other
64739,1,Price,Other
64740,1,Price,Other
64741,1,Price,Other
64742,1,Price,Other
64743,1,Price,Other
64743,10,Other,Other
64744,1,Price,Other
64745,1,Price,Other
64746,1,Price,Other
64747,1,Price,Other
64748,1,Price,Other
64749,1,Price,Other
64750,6,Review,Other
64751,1,Price,Other
64752,1,Price,Other
64753,1,Price,Other
64754,1,Price,Other
64755,1,Price,Other
64755,10,Other,Other
64756,4,Television  Advertisement,Marketing
64757,6,Review,Other
64758,1,Price,Other
64759,1,Price,Other
64760,1,Price,Other
64760,10,Other,Other
64761,1,Price,Other
64762,1,Price,Other
64763,1,Price,Other
64764,1,Price,Other
64765,1,Price,Other
64766,1,Price,Other
64767,1,Price,Other
64768,2,On Promotion,Promotion
64769,1,Price,Other
64770,1,Price,Other
64771,1,Price,Other
64772,5,Manufacturer,Other
64773,1,Price,Other
64774,1,Price,Other
64776,1,Price,Other
64777,1,Price,Other
64779,1,Price,Other
64781,1,Price,Other
64781,10,Other,Other
64782,1,Price,Other
64782,2,On Promotion,Promotion
64784,1,Price,Other
64785,1,Price,Other
64787,1,Price,Other
64789,1,Price,Other
64789,2,On Promotion,Promotion
64792,1,Price,Other
64793,1,Price,Other
64794,1,Price,Other
64795,1,Price,Other
64795,2,On Promotion,Promotion
64796,1,Price,Other
64797,2,On Promotion,Promotion
64798,1,Price,Other
64800,1,Price,Other
64801,2,On Promotion,Promotion
64802,1,Price,Other
64803,1,Price,Other
64804,1,Price,Other
64805,1,Price,Other
64806,1,Price,Other
64807,1,Price,Other
64808,1,Price,Other
64809,1,Price,Other
64810,1,Price,Other
64811,1,Price,Other
64812,1,Price,Other
64813,1,Price,Other
64814,1,Price,Other
64815,1,Price,Other
64816,1,Price,Other
64817,1,Price,Other
64818,1,Price,Other
64819,1,Price,Other
64820,1,Price,Other
64821,1,Price,Other
64822,1,Price,Other
64822,10,Other,Other
64823,1,Price,Other
64824,1,Price,Other
64825,1,Price,Other
64826,1,Price,Other
64827,1,Price,Other
64828,1,Price,Other
64829,1,Price,Other
64830,1,Price,Other
64830,10,Other,Other
64831,4,Television  Advertisement,Marketing
64832,1,Price,Other
64833,1,Price,Other
64834,1,Price,Other
64835,1,Price,Other
64836,1,Price,Other
64836,2,On Promotion,Promotion
64837,1,Price,Other
64838,1,Price,Other
64839,1,Price,Other
64841,1,Price,Other
64841,2,On Promotion,Promotion
64842,1,Price,Other
64843,1,Price,Other
64843,2,On Promotion,Promotion
64844,2,On Promotion,Promotion
64845,1,Price,Other
64847,1,Price,Other
64848,1,Price,Other
64849,5,Manufacturer,Other
64850,1,Price,Other
64851,1,Price,Other
64853,1,Price,Other
64854,1,Price,Other
64855,1,Price,Other
64856,6,Review,Other
64857,1,Price,Other
64858,1,Price,Other
64859,1,Price,Other
64860,1,Price,Other
64861,1,Price,Other
64862,1,Price,Other
64863,1,Price,Other
64863,2,On Promotion,Promotion
64864,2,On Promotion,Promotion
64865,1,Price,Other
64866,1,Price,Other
64867,1,Price,Other
64868,1,Price,Other
64869,1,Price,Other
64869,10,Other,Other
64870,1,Price,Other
64871,6,Review,Other
64872,6,Review,Other
64873,1,Price,Other
64874,1,Price,Other
64875,1,Price,Other
64876,1,Price,Other
64877,1,Price,Other
64878,1,Price,Other
64879,1,Price,Other
64880,1,Price,Other
64881,1,Price,Other
64883,1,Price,Other
64884,1,Price,Other
64886,1,Price,Other
64887,1,Price,Other
64887,2,On Promotion,Promotion
64888,1,Price,Other
64889,1,Price,Other
64889,2,On Promotion,Promotion
64890,1,Price,Other
64890,2,On Promotion,Promotion
64891,1,Price,Other
64891,2,On Promotion,Promotion
64892,1,Price,Other
64892,2,On Promotion,Promotion
64893,1,Price,Other
64893,2,On Promotion,Promotion
64894,1,Price,Other
64894,2,On Promotion,Promotion
64896,1,Price,Other
64897,1,Price,Other
64898,1,Price,Other
64899,1,Price,Other
64900,1,Price,Other
64902,1,Price,Other
64903,1,Price,Other
64904,1,Price,Other
64905,1,Price,Other
64907,1,Price,Other
64908,1,Price,Other
64909,1,Price,Other
64909,10,Other,Other
64910,1,Price,Other
64911,1,Price,Other
64911,10,Other,Other
64912,1,Price,Other
64913,1,Price,Other
64914,6,Review,Other
64915,1,Price,Other
64916,6,Review,Other
64917,1,Price,Other
64918,1,Price,Other
64919,1,Price,Other
64920,1,Price,Other
64921,1,Price,Other
64921,10,Other,Other
64922,1,Price,Other
64923,1,Price,Other
64923,10,Other,Other
64924,1,Price,Other
64925,1,Price,Other
64926,1,Price,Other
64927,4,Television  Advertisement,Marketing
64928,1,Price,Other
64929,1,Price,Other
64929,2,On Promotion,Promotion
64930,1,Price,Other
64931,1,Price,Other
64932,1,Price,Other
64934,6,Review,Other
64935,6,Review,Other
64936,2,On Promotion,Promotion
64939,1,Price,Other
64941,1,Price,Other
64941,2,On Promotion,Promotion
64942,1,Price,Other
64942,2,On Promotion,Promotion
64943,1,Price,Other
64944,6,Review,Other
64945,1,Price,Other
64946,1,Price,Other
64947,1,Price,Other
64947,2,On Promotion,Promotion
64948,1,Price,Other
64949,4,Television  Advertisement,Marketing
64950,4,Television  Advertisement,Marketing
64951,6,Review,Other
64952,1,Price,Other
64953,1,Price,Other
64954,1,Price,Other
64955,1,Price,Other
64956,1,Price,Other
64957,1,Price,Other
64958,1,Price,Other
64959,1,Price,Other
64960,1,Price,Other
64961,1,Price,Other
64962,1,Price,Other
64963,1,Price,Other
64964,4,Television  Advertisement,Marketing
64965,1,Price,Other
64966,1,Price,Other
64967,1,Price,Other
64968,1,Price,Other
64969,1,Price,Other
64969,10,Other,Other
64970,1,Price,Other
64971,1,Price,Other
64972,1,Price,Other
64973,1,Price,Other
64974,1,Price,Other
64975,1,Price,Other
64976,1,Price,Other
64977,1,Price,Other
64978,1,Price,Other
64979,1,Price,Other
64980,1,Price,Other
64980,10,Other,Other
64981,1,Price,Other
64982,1,Price,Other
64983,1,Price,Other
64984,1,Price,Other
64985,1,Price,Other
64985,10,Other,Other
64986,1,Price,Other
64987,1,Price,Other
64988,1,Price,Other
64989,1,Price,Other
64990,1,Price,Other
64991,1,Price,Other
64991,10,Other,Other
64992,1,Price,Other
64993,1,Price,Other
64994,1,Price,Other
64995,1,Price,Other
64996,1,Price,Other
64997,1,Price,Other
64999,1,Price,Other
65000,1,Price,Other
65001,1,Price,Other
65002,1,Price,Other
65003,1,Price,Other
65004,1,Price,Other
65005,2,On Promotion,Promotion
65006,1,Price,Other
65007,1,Price,Other
65007,2,On Promotion,Promotion
65008,1,Price,Other
65009,2,On Promotion,Promotion
65010,2,On Promotion,Promotion
65011,1,Price,Other
65013,1,Price,Other
65014,1,Price,Other
65015,1,Price,Other
65017,1,Price,Other
65018,1,Price,Other
65019,1,Price,Other
65019,2,On Promotion,Promotion
65019,10,Other,Other
65022,1,Price,Other
65023,1,Price,Other
65024,1,Price,Other
65025,1,Price,Other
65026,1,Price,Other
65027,1,Price,Other
65028,1,Price,Other
65029,1,Price,Other
65030,1,Price,Other
65031,1,Price,Other
65032,1,Price,Other
65032,2,On Promotion,Promotion
65033,1,Price,Other
65033,2,On Promotion,Promotion
65034,1,Price,Other
65035,4,Television  Advertisement,Marketing
65036,1,Price,Other
65037,1,Price,Other
65038,1,Price,Other
65039,1,Price,Other
65040,1,Price,Other
65040,10,Other,Other
65041,1,Price,Other
65041,10,Other,Other
65042,1,Price,Other
65043,1,Price,Other
65044,1,Price,Other
65045,1,Price,Other
65046,1,Price,Other
65047,4,Television  Advertisement,Marketing
65048,1,Price,Other
65048,10,Other,Other
65049,1,Price,Other
65050,4,Television  Advertisement,Marketing
65051,1,Price,Other
65052,1,Price,Other
65053,1,Price,Other
65054,1,Price,Other
65054,10,Other,Other
65055,1,Price,Other
65055,10,Other,Other
65056,1,Price,Other
65057,1,Price,Other
65058,4,Television  Advertisement,Marketing
65059,1,Price,Other
65060,1,Price,Other
65060,2,On Promotion,Promotion
65062,1,Price,Other
65062,2,On Promotion,Promotion
65063,2,On Promotion,Promotion
65064,1,Price,Other
65065,1,Price,Other
65066,1,Price,Other
65067,1,Price,Other
65068,1,Price,Other
65069,1,Price,Other
65070,1,Price,Other
65070,2,On Promotion,Promotion
65071,1,Price,Other
65071,2,On Promotion,Promotion
65073,1,Price,Other
65073,2,On Promotion,Promotion
65075,1,Price,Other
65075,2,On Promotion,Promotion
65076,1,Price,Other
65076,2,On Promotion,Promotion
65076,10,Other,Other
65080,6,Review,Other
65084,1,Price,Other
65085,1,Price,Other
65085,2,On Promotion,Promotion
65087,1,Price,Other
65088,1,Price,Other
65088,2,On Promotion,Promotion
65091,1,Price,Other
65091,10,Other,Other
65092,1,Price,Other
65093,1,Price,Other
65094,1,Price,Other
65095,1,Price,Other
65096,6,Review,Other
65097,1,Price,Other
65098,2,On Promotion,Promotion
65099,1,Price,Other
65100,4,Television  Advertisement,Marketing
65101,1,Price,Other
65102,1,Price,Other
65103,1,Price,Other
65103,10,Other,Other
65104,1,Price,Other
65105,1,Price,Other
65106,1,Price,Other
65107,1,Price,Other
65108,1,Price,Other
65109,1,Price,Other
65110,4,Television  Advertisement,Marketing
65111,1,Price,Other
65113,1,Price,Other
65114,1,Price,Other
65115,1,Price,Other
65116,1,Price,Other
65117,1,Price,Other
65118,1,Price,Other
65119,1,Price,Other
65120,1,Price,Other
65121,1,Price,Other
65122,1,Price,Other
65123,1,Price,Other
65124,1,Price,Other
65125,1,Price,Other
65126,1,Price,Other
65127,1,Price,Other
65128,1,Price,Other
65129,1,Price,Other
65130,6,Review,Other
65131,1,Price,Other
65131,2,On Promotion,Promotion
65132,2,On Promotion,Promotion
65133,1,Price,Other
65133,2,On Promotion,Promotion
65134,1,Price,Other
65135,1,Price,Other
65136,1,Price,Other
65138,2,On Promotion,Promotion
65139,1,Price,Other
65140,1,Price,Other
65142,2,On Promotion,Promotion
65143,1,Price,Other
65144,1,Price,Other
65144,2,On Promotion,Promotion
65145,1,Price,Other
65145,2,On Promotion,Promotion
65147,1,Price,Other
65147,2,On Promotion,Promotion
65148,1,Price,Other
65149,1,Price,Other
65149,2,On Promotion,Promotion
65150,1,Price,Other
65324,6,Review,Other
65325,6,Review,Other
65326,6,Review,Other
65327,2,On Promotion,Promotion
65328,6,Review,Other
65329,1,Price,Other
65330,1,Price,Other
65331,1,Price,Other
65331,10,Other,Other
65332,1,Price,Other
65333,1,Price,Other
65334,1,Price,Other
65335,6,Review,Other
65336,1,Price,Other
65337,1,Price,Other
65339,6,Review,Other
65340,1,Price,Other
65341,4,Television  Advertisement,Marketing
65341,10,Other,Other
65342,1,Price,Other
65343,1,Price,Other
65344,1,Price,Other
65345,1,Price,Other
65346,1,Price,Other
65347,1,Price,Other
65348,1,Price,Other
65349,1,Price,Other
65350,1,Price,Other
65351,1,Price,Other
65352,1,Price,Other
65353,1,Price,Other
65354,1,Price,Other
65355,1,Price,Other
65356,1,Price,Other
65357,1,Price,Other
65357,10,Other,Other
65358,1,Price,Other
65359,1,Price,Other
65360,1,Price,Other
65361,1,Price,Other
65362,1,Price,Other
65363,1,Price,Other
65364,1,Price,Other
65365,1,Price,Other
65366,1,Price,Other
65367,1,Price,Other
65368,1,Price,Other
65369,1,Price,Other
65370,1,Price,Other
65371,1,Price,Other
65372,1,Price,Other
65374,2,On Promotion,Promotion
65375,1,Price,Other
65376,2,On Promotion,Promotion
65377,6,Review,Other
65380,1,Price,Other
65381,1,Price,Other
65382,1,Price,Other
65383,6,Review,Other
65384,5,Manufacturer,Other
65386,1,Price,Other
65386,2,On Promotion,Promotion
65387,1,Price,Other
65387,2,On Promotion,Promotion
65388,1,Price,Other
65388,2,On Promotion,Promotion
65388,10,Other,Other
65391,1,Price,Other
65391,10,Other,Other
65392,1,Price,Other
65394,5,Manufacturer,Other
65395,1,Price,Other
65396,6,Review,Other
65397,1,Price,Other
65397,2,On Promotion,Promotion
65398,1,Price,Other
65399,1,Price,Other
65400,1,Price,Other
65401,6,Review,Other
65402,1,Price,Other
65403,1,Price,Other
65404,1,Price,Other
65405,1,Price,Other
65406,1,Price,Other
65407,1,Price,Other
65408,1,Price,Other
65409,1,Price,Other
65410,1,Price,Other
65411,4,Television  Advertisement,Marketing
65412,1,Price,Other
65412,10,Other,Other
65413,1,Price,Other
65414,1,Price,Other
65416,1,Price,Other
65417,1,Price,Other
65418,1,Price,Other
65419,1,Price,Other
65419,10,Other,Other
65420,1,Price,Other
65421,1,Price,Other
65422,1,Price,Other
65422,10,Other,Other
65423,1,Price,Other
65424,1,Price,Other
65425,1,Price,Other
65426,1,Price,Other
65427,1,Price,Other
65428,1,Price,Other
65429,1,Price,Other
65430,1,Price,Other
65431,1,Price,Other
65432,1,Price,Other
65433,1,Price,Other
65434,1,Price,Other
65435,1,Price,Other
65435,2,On Promotion,Promotion
65436,1,Price,Other
65436,2,On Promotion,Promotion
65439,1,Price,Other
65439,2,On Promotion,Promotion
65439,10,Other,Other
65440,1,Price,Other
65440,2,On Promotion,Promotion
65440,10,Other,Other
65442,2,On Promotion,Promotion
65443,1,Price,Other
65446,1,Price,Other
65447,1,Price,Other
65450,1,Price,Other
65450,2,On Promotion,Promotion
65450,10,Other,Other
65451,1,Price,Other
65451,2,On Promotion,Promotion
65452,1,Price,Other
65453,6,Review,Other
65454,1,Price,Other
65455,1,Price,Other
65456,1,Price,Other
65456,10,Other,Other
65458,1,Price,Other
65459,1,Price,Other
65460,1,Price,Other
65461,1,Price,Other
65462,1,Price,Other
65462,2,On Promotion,Promotion
65463,1,Price,Other
65464,1,Price,Other
65464,2,On Promotion,Promotion
65465,1,Price,Other
65466,1,Price,Other
65467,1,Price,Other
65468,1,Price,Other
65469,1,Price,Other
65470,1,Price,Other
65471,1,Price,Other
65472,1,Price,Other
65473,1,Price,Other
65474,1,Price,Other
65475,6,Review,Other
65476,1,Price,Other
65477,1,Price,Other
65478,1,Price,Other
65479,1,Price,Other
65480,1,Price,Other
65481,1,Price,Other
65482,1,Price,Other
65482,10,Other,Other
65483,1,Price,Other
65484,1,Price,Other
65485,1,Price,Other
65486,1,Price,Other
65487,1,Price,Other
65488,1,Price,Other
65489,6,Review,Other
65490,1,Price,Other
65491,2,On Promotion,Promotion
65492,1,Price,Other
65494,2,On Promotion,Promotion
65496,1,Price,Other
65497,2,On Promotion,Promotion
65497,10,Other,Other
65499,1,Price,Other
65500,1,Price,Other
65501,1,Price,Other
65501,2,On Promotion,Promotion
65501,10,Other,Other
65503,1,Price,Other
65503,2,On Promotion,Promotion
65504,6,Review,Other
65505,1,Price,Other
65506,1,Price,Other
65507,1,Price,Other
65508,1,Price,Other
65509,4,Television  Advertisement,Marketing
65510,1,Price,Other
65510,2,On Promotion,Promotion
65511,1,Price,Other
65512,1,Price,Other
65513,1,Price,Other
65514,1,Price,Other
65515,1,Price,Other
65516,1,Price,Other
65517,1,Price,Other
65518,1,Price,Other
65519,1,Price,Other
65519,10,Other,Other
65520,1,Price,Other
65521,1,Price,Other
65522,1,Price,Other
65523,1,Price,Other
65524,1,Price,Other
65525,1,Price,Other
65525,10,Other,Other
65526,1,Price,Other
65527,1,Price,Other
65528,1,Price,Other
65529,1,Price,Other
65530,1,Price,Other
65531,1,Price,Other
65532,1,Price,Other
65533,1,Price,Other
65534,1,Price,Other
65535,1,Price,Other
65536,1,Price,Other
65537,1,Price,Other
