salesorderid,dia,mes,ano
59474,4,11,2013
59475,4,11,2013
59476,4,11,2013
59477,4,11,2013
59478,4,11,2013
59479,4,11,2013
59480,4,11,2013
59481,4,11,2013
59482,4,11,2013
59483,4,11,2013
59484,4,11,2013
59485,4,11,2013
59486,4,11,2013
59487,4,11,2013
59488,5,11,2013
59489,5,11,2013
59490,5,11,2013
59491,5,11,2013
59492,5,11,2013
59493,5,11,2013
59494,5,11,2013
59495,5,11,2013
59496,5,11,2013
59497,5,11,2013
59498,5,11,2013
59499,5,11,2013
59500,5,11,2013
59501,5,11,2013
59502,5,11,2013
59503,5,11,2013
59504,5,11,2013
59505,5,11,2013
59506,5,11,2013
59507,5,11,2013
59508,5,11,2013
59509,5,11,2013
59510,5,11,2013
59511,5,11,2013
59512,5,11,2013
59513,5,11,2013
59514,5,11,2013
59515,5,11,2013
59516,5,11,2013
59517,5,11,2013
59518,5,11,2013
59519,5,11,2013
59520,5,11,2013
59521,5,11,2013
59522,5,11,2013
59523,5,11,2013
59524,5,11,2013
59525,5,11,2013
59526,5,11,2013
59527,5,11,2013
59528,5,11,2013
59529,5,11,2013
59530,5,11,2013
59531,5,11,2013
59532,5,11,2013
59533,5,11,2013
59534,5,11,2013
59535,5,11,2013
59536,5,11,2013
59537,5,11,2013
59538,5,11,2013
59539,5,11,2013
59540,5,11,2013
59541,5,11,2013
59542,5,11,2013
59543,5,11,2013
59544,5,11,2013
59545,5,11,2013
59546,5,11,2013
59547,5,11,2013
59548,5,11,2013
59549,5,11,2013
59550,5,11,2013
59551,5,11,2013
59552,5,11,2013
59553,5,11,2013
59554,5,11,2013
59555,5,11,2013
59556,5,11,2013
59557,5,11,2013
59558,5,11,2013
59559,5,11,2013
59560,5,11,2013
59561,5,11,2013
59562,5,11,2013
59563,5,11,2013
59564,5,11,2013
59565,5,11,2013
59566,5,11,2013
59567,5,11,2013
59568,5,11,2013
59569,5,11,2013
59570,5,11,2013
59571,5,11,2013
59572,5,11,2013
59573,5,11,2013
59574,5,11,2013
59575,5,11,2013
59576,5,11,2013
59577,5,11,2013
59578,5,11,2013
59579,6,11,2013
59580,6,11,2013
59581,6,11,2013
59582,6,11,2013
59583,6,11,2013
59584,6,11,2013
59585,6,11,2013
59586,6,11,2013
59587,6,11,2013
59588,6,11,2013
59589,6,11,2013
59590,6,11,2013
59591,6,11,2013
59592,6,11,2013
59593,6,11,2013
59594,6,11,2013
59595,6,11,2013
59596,6,11,2013
59597,6,11,2013
59598,6,11,2013
59599,6,11,2013
59600,6,11,2013
59601,6,11,2013
59602,6,11,2013
59603,6,11,2013
59604,6,11,2013
59605,6,11,2013
59606,6,11,2013
59607,6,11,2013
59608,6,11,2013
59609,6,11,2013
59610,6,11,2013
59611,6,11,2013
59612,6,11,2013
59613,6,11,2013
59614,6,11,2013
59615,6,11,2013
59616,6,11,2013
59617,6,11,2013
59618,6,11,2013
59619,6,11,2013
59620,6,11,2013
59621,6,11,2013
59622,6,11,2013
59623,6,11,2013
59624,6,11,2013
59625,6,11,2013
59626,6,11,2013
59627,6,11,2013
59628,6,11,2013
59629,6,11,2013
59630,6,11,2013
59631,6,11,2013
59632,6,11,2013
59633,6,11,2013
59634,6,11,2013
59635,6,11,2013
59636,6,11,2013
59637,6,11,2013
59638,6,11,2013
59639,6,11,2013
59640,6,11,2013
59641,6,11,2013
59642,6,11,2013
59643,6,11,2013
59644,6,11,2013
59645,6,11,2013
59646,6,11,2013
59647,6,11,2013
59648,7,11,2013
59649,7,11,2013
59650,7,11,2013
59651,7,11,2013
59652,7,11,2013
59653,7,11,2013
59654,7,11,2013
59655,7,11,2013
59656,7,11,2013
59657,7,11,2013
59658,7,11,2013
59659,7,11,2013
59660,7,11,2013
59661,7,11,2013
59662,7,11,2013
59663,7,11,2013
59664,7,11,2013
59665,7,11,2013
59666,7,11,2013
59667,7,11,2013
59668,7,11,2013
59669,7,11,2013
59670,7,11,2013
59671,7,11,2013
59672,7,11,2013
59673,7,11,2013
59674,7,11,2013
59675,7,11,2013
59676,7,11,2013
59677,7,11,2013
59678,7,11,2013
59679,7,11,2013
59680,7,11,2013
59681,7,11,2013
59682,7,11,2013
59683,7,11,2013
59684,7,11,2013
59685,7,11,2013
59686,7,11,2013
59687,7,11,2013
59688,7,11,2013
59689,7,11,2013
59690,7,11,2013
59691,7,11,2013
59692,7,11,2013
59693,7,11,2013
59694,7,11,2013
59695,7,11,2013
59696,7,11,2013
59697,7,11,2013
59698,7,11,2013
59699,7,11,2013
59700,7,11,2013
59701,7,11,2013
59702,7,11,2013
59703,7,11,2013
59704,7,11,2013
59705,7,11,2013
59706,7,11,2013
59707,7,11,2013
59708,7,11,2013
59709,8,11,2013
59710,8,11,2013
59711,8,11,2013
59712,8,11,2013
59713,8,11,2013
59714,8,11,2013
59715,8,11,2013
59716,8,11,2013
59717,8,11,2013
59718,8,11,2013
59719,8,11,2013
59720,8,11,2013
59721,8,11,2013
59722,8,11,2013
59723,8,11,2013
59724,8,11,2013
59725,8,11,2013
59726,8,11,2013
59727,8,11,2013
59728,8,11,2013
59729,8,11,2013
59730,8,11,2013
59731,8,11,2013
59732,8,11,2013
59733,8,11,2013
59734,8,11,2013
59735,8,11,2013
59736,8,11,2013
59737,8,11,2013
59738,8,11,2013
59739,8,11,2013
59740,8,11,2013
59741,8,11,2013
59742,8,11,2013
59743,8,11,2013
59744,8,11,2013
59745,8,11,2013
59746,8,11,2013
59747,8,11,2013
59748,8,11,2013
59749,8,11,2013
59750,8,11,2013
59751,8,11,2013
59752,8,11,2013
59753,8,11,2013
59754,8,11,2013
59755,8,11,2013
59756,8,11,2013
59757,8,11,2013
59758,8,11,2013
59759,8,11,2013
59760,8,11,2013
59761,9,11,2013
59762,9,11,2013
59763,9,11,2013
59764,9,11,2013
59765,9,11,2013
59766,9,11,2013
59767,9,11,2013
59768,9,11,2013
59769,9,11,2013
59770,9,11,2013
59771,9,11,2013
59772,9,11,2013
59773,9,11,2013
59774,9,11,2013
59775,9,11,2013
59776,9,11,2013
59777,9,11,2013
59778,9,11,2013
59779,9,11,2013
59780,9,11,2013
59781,9,11,2013
59782,9,11,2013
59783,9,11,2013
59784,9,11,2013
59785,9,11,2013
59786,9,11,2013
59787,9,11,2013
59788,9,11,2013
59789,9,11,2013
59790,9,11,2013
59791,9,11,2013
59792,9,11,2013
59793,9,11,2013
59794,9,11,2013
59795,9,11,2013
59796,9,11,2013
59797,9,11,2013
59798,9,11,2013
59799,9,11,2013
59800,9,11,2013
59801,9,11,2013
59802,9,11,2013
59803,9,11,2013
59804,9,11,2013
59805,9,11,2013
59806,9,11,2013
59807,9,11,2013
59808,9,11,2013
59809,9,11,2013
59810,9,11,2013
59811,9,11,2013
59812,9,11,2013
59813,9,11,2013
59814,9,11,2013
59815,9,11,2013
59816,9,11,2013
59817,9,11,2013
59818,9,11,2013
59819,9,11,2013
59820,9,11,2013
59821,9,11,2013
59822,9,11,2013
59823,9,11,2013
59824,9,11,2013
59825,9,11,2013
59826,9,11,2013
59827,9,11,2013
59828,9,11,2013
59829,9,11,2013
59830,9,11,2013
59831,9,11,2013
59832,10,11,2013
59833,10,11,2013
59834,10,11,2013
59835,10,11,2013
59836,10,11,2013
59837,10,11,2013
59838,10,11,2013
59839,10,11,2013
59840,10,11,2013
59841,10,11,2013
59842,10,11,2013
59843,10,11,2013
59844,10,11,2013
59845,10,11,2013
59846,10,11,2013
59847,10,11,2013
59848,10,11,2013
59849,10,11,2013
59850,10,11,2013
59851,10,11,2013
59852,10,11,2013
59853,10,11,2013
59854,10,11,2013
59855,10,11,2013
59856,10,11,2013
59857,10,11,2013
59858,10,11,2013
59859,10,11,2013
59860,10,11,2013
59861,10,11,2013
59862,10,11,2013
59863,10,11,2013
59864,10,11,2013
59865,10,11,2013
59866,10,11,2013
59867,10,11,2013
59868,10,11,2013
59869,10,11,2013
59870,10,11,2013
59871,10,11,2013
59872,10,11,2013
59873,10,11,2013
59874,10,11,2013
59875,10,11,2013
59876,10,11,2013
59877,10,11,2013
59878,10,11,2013
59879,10,11,2013
59880,10,11,2013
59881,10,11,2013
59882,10,11,2013
59883,10,11,2013
59884,10,11,2013
59885,10,11,2013
59886,10,11,2013
59887,10,11,2013
59888,10,11,2013
59889,10,11,2013
59890,10,11,2013
59891,10,11,2013
59892,10,11,2013
59893,10,11,2013
59894,10,11,2013
59895,10,11,2013
59896,10,11,2013
59897,10,11,2013
59898,10,11,2013
59899,10,11,2013
59900,10,11,2013
59901,10,11,2013
59902,10,11,2013
59903,10,11,2013
59904,11,11,2013
59905,11,11,2013
59906,11,11,2013
59907,11,11,2013
59908,11,11,2013
59909,11,11,2013
59910,11,11,2013
59911,11,11,2013
59912,11,11,2013
59913,11,11,2013
59914,11,11,2013
59915,11,11,2013
59916,11,11,2013
59917,11,11,2013
59918,11,11,2013
59919,11,11,2013
59920,11,11,2013
59921,11,11,2013
59922,11,11,2013
59923,11,11,2013
59924,11,11,2013
59925,11,11,2013
59926,11,11,2013
59927,11,11,2013
59928,11,11,2013
59929,11,11,2013
59930,11,11,2013
59931,11,11,2013
59932,11,11,2013
59933,11,11,2013
59934,11,11,2013
59935,11,11,2013
59936,11,11,2013
59937,11,11,2013
59938,11,11,2013
59939,11,11,2013
59940,11,11,2013
59941,11,11,2013
59942,11,11,2013
59943,11,11,2013
59944,11,11,2013
59945,11,11,2013
59946,11,11,2013
59947,11,11,2013
59948,11,11,2013
59949,11,11,2013
59950,11,11,2013
59951,11,11,2013
59952,11,11,2013
59953,11,11,2013
59954,11,11,2013
59955,11,11,2013
59956,11,11,2013
59957,11,11,2013
59958,11,11,2013
59959,11,11,2013
59960,11,11,2013
59961,11,11,2013
59962,11,11,2013
59963,11,11,2013
59964,11,11,2013
59965,11,11,2013
59966,11,11,2013
59967,11,11,2013
59968,11,11,2013
59969,11,11,2013
59970,11,11,2013
59971,11,11,2013
59972,11,11,2013
59973,11,11,2013
59974,11,11,2013
59975,11,11,2013
59976,11,11,2013
59977,11,11,2013
59978,11,11,2013
59979,11,11,2013
59980,11,11,2013
59981,11,11,2013
59982,11,11,2013
59983,12,11,2013
59984,12,11,2013
59985,12,11,2013
59986,12,11,2013
59987,12,11,2013
59988,12,11,2013
59989,12,11,2013
59990,12,11,2013
59991,12,11,2013
59992,12,11,2013
59993,12,11,2013
59994,12,11,2013
59995,12,11,2013
59996,12,11,2013
59997,12,11,2013
59998,12,11,2013
59999,12,11,2013
60000,12,11,2013
60001,12,11,2013
60002,12,11,2013
60003,12,11,2013
60004,12,11,2013
60005,12,11,2013
60006,12,11,2013
60007,12,11,2013
60008,12,11,2013
60009,12,11,2013
60010,12,11,2013
60011,12,11,2013
60012,12,11,2013
60013,12,11,2013
60014,12,11,2013
60015,12,11,2013
60016,12,11,2013
60017,12,11,2013
60018,12,11,2013
60019,12,11,2013
60020,12,11,2013
60021,12,11,2013
60022,12,11,2013
60023,12,11,2013
60024,12,11,2013
60025,12,11,2013
60026,12,11,2013
60027,12,11,2013
60028,12,11,2013
60029,12,11,2013
60030,12,11,2013
60031,12,11,2013
60032,12,11,2013
60033,12,11,2013
60034,12,11,2013
60035,12,11,2013
60036,12,11,2013
60037,12,11,2013
60038,12,11,2013
60039,12,11,2013
60040,12,11,2013
60041,12,11,2013
60042,12,11,2013
60043,12,11,2013
60044,13,11,2013
60045,13,11,2013
60046,13,11,2013
60047,13,11,2013
60048,13,11,2013
60049,13,11,2013
60050,13,11,2013
60051,13,11,2013
60052,13,11,2013
60053,13,11,2013
60054,13,11,2013
60055,13,11,2013
60056,13,11,2013
60057,13,11,2013
60058,13,11,2013
60059,13,11,2013
60060,13,11,2013
60061,13,11,2013
60062,13,11,2013
60063,13,11,2013
60064,13,11,2013
60065,13,11,2013
60066,13,11,2013
60067,13,11,2013
60068,13,11,2013
60069,13,11,2013
60070,13,11,2013
60071,13,11,2013
60072,13,11,2013
60073,13,11,2013
60074,13,11,2013
60075,13,11,2013
60076,13,11,2013
60077,13,11,2013
60078,13,11,2013
60079,13,11,2013
60080,13,11,2013
60081,13,11,2013
60082,13,11,2013
60083,13,11,2013
60084,13,11,2013
60085,13,11,2013
60086,13,11,2013
60087,13,11,2013
60088,13,11,2013
60089,13,11,2013
60090,13,11,2013
60091,13,11,2013
60092,13,11,2013
60093,13,11,2013
60094,13,11,2013
60095,13,11,2013
60096,13,11,2013
60097,13,11,2013
60098,13,11,2013
60099,13,11,2013
60100,13,11,2013
60101,13,11,2013
60102,13,11,2013
60103,13,11,2013
60104,13,11,2013
60105,13,11,2013
60106,13,11,2013
60107,13,11,2013
60108,13,11,2013
60109,13,11,2013
60110,13,11,2013
60111,13,11,2013
60112,13,11,2013
60113,13,11,2013
60114,13,11,2013
60115,13,11,2013
60116,13,11,2013
60117,13,11,2013
60118,13,11,2013
60119,13,11,2013
60120,13,11,2013
60121,13,11,2013
60122,13,11,2013
60123,14,11,2013
60124,14,11,2013
60125,14,11,2013
60126,14,11,2013
60127,14,11,2013
60128,14,11,2013
60129,14,11,2013
60130,14,11,2013
60131,14,11,2013
60132,14,11,2013
60133,14,11,2013
60134,14,11,2013
60135,14,11,2013
60136,14,11,2013
60137,14,11,2013
60138,14,11,2013
60139,14,11,2013
60140,14,11,2013
60141,14,11,2013
60142,14,11,2013
60143,14,11,2013
60144,14,11,2013
60145,14,11,2013
60146,14,11,2013
60147,14,11,2013
60148,14,11,2013
60149,14,11,2013
60150,14,11,2013
60151,14,11,2013
60152,14,11,2013
60153,14,11,2013
60154,14,11,2013
60155,14,11,2013
60156,14,11,2013
60157,14,11,2013
60158,14,11,2013
60159,14,11,2013
60160,14,11,2013
60161,14,11,2013
60162,14,11,2013
60163,14,11,2013
60164,14,11,2013
60165,14,11,2013
60166,14,11,2013
60167,14,11,2013
60168,14,11,2013
60169,14,11,2013
60170,14,11,2013
60171,14,11,2013
60172,14,11,2013
60173,14,11,2013
60174,14,11,2013
60175,14,11,2013
60176,14,11,2013
60177,14,11,2013
60178,14,11,2013
60179,15,11,2013
60180,15,11,2013
60181,15,11,2013
60182,15,11,2013
60183,15,11,2013
60184,15,11,2013
60185,15,11,2013
60186,15,11,2013
60187,15,11,2013
60188,15,11,2013
60189,15,11,2013
60190,15,11,2013
60191,15,11,2013
60192,15,11,2013
60193,15,11,2013
60194,15,11,2013
60195,15,11,2013
60196,15,11,2013
60197,15,11,2013
60198,15,11,2013
60199,15,11,2013
60200,15,11,2013
60201,15,11,2013
60202,15,11,2013
60203,15,11,2013
60204,15,11,2013
60205,15,11,2013
60206,15,11,2013
60207,15,11,2013
60208,15,11,2013
60209,15,11,2013
60210,15,11,2013
60211,15,11,2013
60212,15,11,2013
60213,15,11,2013
60214,15,11,2013
60215,15,11,2013
60216,15,11,2013
60217,15,11,2013
60218,15,11,2013
60219,15,11,2013
60220,15,11,2013
60221,15,11,2013
60222,15,11,2013
60223,15,11,2013
60224,15,11,2013
60225,15,11,2013
60226,15,11,2013
60227,15,11,2013
60228,15,11,2013
60229,15,11,2013
60230,15,11,2013
60231,15,11,2013
60232,15,11,2013
60233,15,11,2013
60234,15,11,2013
60235,15,11,2013
60236,15,11,2013
60237,15,11,2013
60238,15,11,2013
60239,15,11,2013
60240,15,11,2013
60241,15,11,2013
60242,15,11,2013
60243,15,11,2013
60244,15,11,2013
60245,15,11,2013
60246,15,11,2013
60247,15,11,2013
60248,15,11,2013
60249,16,11,2013
60250,16,11,2013
60251,16,11,2013
60252,16,11,2013
60253,16,11,2013
60254,16,11,2013
60255,16,11,2013
60256,16,11,2013
60257,16,11,2013
60258,16,11,2013
60259,16,11,2013
60260,16,11,2013
60261,16,11,2013
60262,16,11,2013
60263,16,11,2013
60264,16,11,2013
60265,16,11,2013
60266,16,11,2013
60267,16,11,2013
60268,16,11,2013
60269,16,11,2013
60270,16,11,2013
60271,16,11,2013
60272,16,11,2013
60273,16,11,2013
60274,16,11,2013
60275,16,11,2013
60276,16,11,2013
60277,16,11,2013
60278,16,11,2013
60279,16,11,2013
60280,16,11,2013
60281,16,11,2013
60282,16,11,2013
60283,16,11,2013
60284,16,11,2013
60285,16,11,2013
60286,16,11,2013
60287,16,11,2013
60288,16,11,2013
60289,16,11,2013
60290,16,11,2013
60291,16,11,2013
60292,16,11,2013
60293,16,11,2013
60294,16,11,2013
60295,16,11,2013
60296,16,11,2013
60297,16,11,2013
60298,16,11,2013
60299,16,11,2013
60300,16,11,2013
60301,16,11,2013
60302,16,11,2013
60303,16,11,2013
60304,16,11,2013
60305,16,11,2013
60306,16,11,2013
60307,16,11,2013
60308,16,11,2013
60309,16,11,2013
60310,16,11,2013
60311,16,11,2013
60312,16,11,2013
60313,16,11,2013
60314,16,11,2013
60315,16,11,2013
60316,16,11,2013
60317,16,11,2013
60318,17,11,2013
60319,17,11,2013
60320,17,11,2013
60321,17,11,2013
60322,17,11,2013
60323,17,11,2013
60324,17,11,2013
60325,17,11,2013
60326,17,11,2013
60327,17,11,2013
60328,17,11,2013
60329,17,11,2013
60330,17,11,2013
60331,17,11,2013
60332,17,11,2013
60333,17,11,2013
60334,17,11,2013
60335,17,11,2013
60336,17,11,2013
60337,17,11,2013
60338,17,11,2013
60339,17,11,2013
60340,17,11,2013
60341,17,11,2013
60342,17,11,2013
60343,17,11,2013
60344,17,11,2013
60345,17,11,2013
60346,17,11,2013
60347,17,11,2013
60348,17,11,2013
60349,17,11,2013
60350,17,11,2013
60351,17,11,2013
60352,17,11,2013
60353,17,11,2013
60354,17,11,2013
60355,17,11,2013
60356,17,11,2013
60357,17,11,2013
60358,17,11,2013
60359,17,11,2013
60360,17,11,2013
60361,17,11,2013
60362,17,11,2013
60363,17,11,2013
60364,17,11,2013
60365,17,11,2013
60366,17,11,2013
60367,17,11,2013
60368,17,11,2013
60369,17,11,2013
60370,17,11,2013
60371,17,11,2013
60372,17,11,2013
60373,17,11,2013
60374,17,11,2013
60375,17,11,2013
60376,17,11,2013
60377,17,11,2013
60378,17,11,2013
60379,17,11,2013
60380,17,11,2013
60381,17,11,2013
60382,18,11,2013
60383,18,11,2013
60384,18,11,2013
60385,18,11,2013
60386,18,11,2013
60387,18,11,2013
60388,18,11,2013
60389,18,11,2013
60390,18,11,2013
60391,18,11,2013
60392,18,11,2013
60393,18,11,2013
60394,18,11,2013
60395,18,11,2013
60396,18,11,2013
60397,18,11,2013
60398,18,11,2013
60399,18,11,2013
60400,18,11,2013
60401,18,11,2013
60402,18,11,2013
60403,18,11,2013
60404,18,11,2013
60405,18,11,2013
60406,18,11,2013
60407,18,11,2013
60408,18,11,2013
60409,18,11,2013
60410,18,11,2013
60411,18,11,2013
60412,18,11,2013
60413,18,11,2013
60414,18,11,2013
60415,18,11,2013
60416,18,11,2013
60417,18,11,2013
60418,18,11,2013
60419,18,11,2013
60420,18,11,2013
60421,18,11,2013
60422,18,11,2013
60423,18,11,2013
60424,18,11,2013
60425,18,11,2013
60426,18,11,2013
60427,18,11,2013
60428,18,11,2013
60429,18,11,2013
60430,18,11,2013
60431,18,11,2013
60432,18,11,2013
60433,18,11,2013
60434,18,11,2013
60435,18,11,2013
60436,18,11,2013
60437,18,11,2013
60438,18,11,2013
60439,18,11,2013
60440,18,11,2013
60441,18,11,2013
60442,18,11,2013
60443,18,11,2013
60444,18,11,2013
60445,18,11,2013
60446,18,11,2013
60447,18,11,2013
60448,18,11,2013
60449,18,11,2013
60450,18,11,2013
60451,18,11,2013
60452,18,11,2013
60453,19,11,2013
60454,19,11,2013
60455,19,11,2013
60456,19,11,2013
60457,19,11,2013
60458,19,11,2013
60459,19,11,2013
60460,19,11,2013
60461,19,11,2013
60462,19,11,2013
60463,19,11,2013
60464,19,11,2013
60465,19,11,2013
60466,19,11,2013
60467,19,11,2013
60468,19,11,2013
60469,19,11,2013
60470,19,11,2013
60471,19,11,2013
60472,19,11,2013
60473,19,11,2013
60474,19,11,2013
60475,19,11,2013
60476,19,11,2013
60477,19,11,2013
60478,19,11,2013
60479,19,11,2013
60480,19,11,2013
60481,19,11,2013
60482,19,11,2013
60483,19,11,2013
60484,19,11,2013
60485,19,11,2013
60486,19,11,2013
60487,19,11,2013
60488,19,11,2013
60489,19,11,2013
60490,19,11,2013
60491,19,11,2013
60492,19,11,2013
60493,19,11,2013
60494,19,11,2013
60495,19,11,2013
60496,19,11,2013
60497,19,11,2013
60498,19,11,2013
60499,19,11,2013
60500,19,11,2013
60501,19,11,2013
60502,19,11,2013
60503,19,11,2013
60504,19,11,2013
60505,19,11,2013
60506,19,11,2013
60507,19,11,2013
60508,19,11,2013
60509,19,11,2013
60510,19,11,2013
60511,19,11,2013
60512,19,11,2013
60513,19,11,2013
60514,19,11,2013
60515,19,11,2013
60516,19,11,2013
60517,19,11,2013
60518,19,11,2013
60519,20,11,2013
60520,20,11,2013
60521,20,11,2013
60522,20,11,2013
60523,20,11,2013
60524,20,11,2013
60525,20,11,2013
60526,20,11,2013
60527,20,11,2013
60528,20,11,2013
60529,20,11,2013
60530,20,11,2013
60531,20,11,2013
60532,20,11,2013
60533,20,11,2013
60534,20,11,2013
60535,20,11,2013
60536,20,11,2013
60537,20,11,2013
60538,20,11,2013
60539,20,11,2013
60540,20,11,2013
60541,20,11,2013
60542,20,11,2013
60543,20,11,2013
60544,20,11,2013
60545,20,11,2013
60546,20,11,2013
60547,20,11,2013
60548,20,11,2013
60549,20,11,2013
60550,20,11,2013
60551,20,11,2013
60552,20,11,2013
60553,20,11,2013
60554,20,11,2013
60555,20,11,2013
60556,20,11,2013
60557,20,11,2013
60558,20,11,2013
60559,20,11,2013
60560,20,11,2013
60561,20,11,2013
60562,21,11,2013
60563,21,11,2013
60564,21,11,2013
60565,21,11,2013
60566,21,11,2013
60567,21,11,2013
60568,21,11,2013
60569,21,11,2013
60570,21,11,2013
60571,21,11,2013
60572,21,11,2013
60573,21,11,2013
60574,21,11,2013
60575,21,11,2013
60576,21,11,2013
60577,21,11,2013
60578,21,11,2013
60579,21,11,2013
60580,21,11,2013
60581,21,11,2013
60582,21,11,2013
60583,21,11,2013
60584,21,11,2013
60585,21,11,2013
60586,21,11,2013
60587,21,11,2013
60588,21,11,2013
60589,21,11,2013
60590,21,11,2013
60591,21,11,2013
60592,21,11,2013
60593,21,11,2013
60594,21,11,2013
60595,21,11,2013
60596,21,11,2013
60597,21,11,2013
60598,21,11,2013
60599,21,11,2013
60600,21,11,2013
60601,21,11,2013
60602,21,11,2013
60603,21,11,2013
60604,21,11,2013
60605,21,11,2013
60606,21,11,2013
60607,21,11,2013
60608,21,11,2013
60609,21,11,2013
60610,21,11,2013
60611,21,11,2013
60612,21,11,2013
60613,21,11,2013
60614,21,11,2013
60615,21,11,2013
60616,21,11,2013
60617,21,11,2013
60618,21,11,2013
60619,21,11,2013
60620,21,11,2013
60621,21,11,2013
60622,21,11,2013
60623,21,11,2013
60624,21,11,2013
60625,21,11,2013
60626,21,11,2013
60627,21,11,2013
60628,21,11,2013
60629,21,11,2013
60630,21,11,2013
60631,22,11,2013
60632,22,11,2013
60633,22,11,2013
60634,22,11,2013
60635,22,11,2013
60636,22,11,2013
60637,22,11,2013
60638,22,11,2013
60639,22,11,2013
60640,22,11,2013
60641,22,11,2013
60642,22,11,2013
60643,22,11,2013
60644,22,11,2013
60645,22,11,2013
60646,22,11,2013
60647,22,11,2013
60648,22,11,2013
60649,22,11,2013
60650,22,11,2013
60651,22,11,2013
60652,22,11,2013
60653,22,11,2013
60654,22,11,2013
60655,22,11,2013
60656,22,11,2013
60657,22,11,2013
60658,22,11,2013
60659,22,11,2013
60660,22,11,2013
60661,22,11,2013
60662,22,11,2013
60663,22,11,2013
60664,22,11,2013
60665,22,11,2013
60666,22,11,2013
60667,22,11,2013
60668,22,11,2013
60669,22,11,2013
60670,22,11,2013
60671,22,11,2013
60672,22,11,2013
60673,22,11,2013
60674,22,11,2013
60675,22,11,2013
60676,22,11,2013
60677,22,11,2013
60678,22,11,2013
60679,22,11,2013
60680,22,11,2013
60681,22,11,2013
60682,22,11,2013
60683,22,11,2013
60684,22,11,2013
60685,22,11,2013
60686,22,11,2013
60687,22,11,2013
60688,22,11,2013
60689,22,11,2013
60690,22,11,2013
60691,22,11,2013
60692,22,11,2013
60693,22,11,2013
60694,22,11,2013
60695,22,11,2013
60696,22,11,2013
60697,23,11,2013
60698,23,11,2013
60699,23,11,2013
60700,23,11,2013
60701,23,11,2013
60702,23,11,2013
60703,23,11,2013
60704,23,11,2013
60705,23,11,2013
60706,23,11,2013
60707,23,11,2013
60708,23,11,2013
60709,23,11,2013
60710,23,11,2013
60711,23,11,2013
60712,23,11,2013
60713,23,11,2013
60714,23,11,2013
60715,23,11,2013
60716,23,11,2013
60717,23,11,2013
60718,23,11,2013
60719,23,11,2013
60720,23,11,2013
60721,23,11,2013
60722,23,11,2013
60723,23,11,2013
60724,23,11,2013
60725,23,11,2013
60726,23,11,2013
60727,23,11,2013
60728,23,11,2013
60729,23,11,2013
60730,23,11,2013
60731,23,11,2013
60732,23,11,2013
60733,23,11,2013
60734,23,11,2013
60735,23,11,2013
60736,23,11,2013
60737,23,11,2013
60738,23,11,2013
60739,23,11,2013
60740,23,11,2013
60741,23,11,2013
60742,23,11,2013
60743,23,11,2013
60744,23,11,2013
60745,23,11,2013
60746,23,11,2013
60747,23,11,2013
60748,23,11,2013
60749,23,11,2013
60750,23,11,2013
60751,23,11,2013
60752,23,11,2013
60753,23,11,2013
60754,23,11,2013
60755,23,11,2013
60756,23,11,2013
60757,23,11,2013
60758,23,11,2013
60759,23,11,2013
